Id,ActivityHour,TotalIntensity,AverageIntensity,Hour,Day_of_week
1503960366,2016-05-05 16:00:00,21,0.35,16,Thursday
1503960366,2016-05-05 17:00:00,70,1.166667,17,Thursday
1503960366,2016-05-05 18:00:00,30,0.5,18,Thursday
1503960366,2016-05-05 19:00:00,20,0.333333,19,Thursday
1503960366,2016-05-05 20:00:00,19,0.316667,20,Thursday
1503960366,2016-05-05 21:00:00,113,1.883333,21,Thursday
1503960366,2016-05-05 22:00:00,17,0.283333,22,Thursday
1503960366,2016-05-05 23:00:00,6,0.1,23,Thursday
1503960366,2016-05-06 00:00:00,12,0.2,0,Friday
1503960366,2016-05-06 01:00:00,1,0.016667,1,Friday
1503960366,2016-05-06 02:00:00,7,0.116667,2,Friday
1503960366,2016-05-06 04:00:00,1,0.016667,4,Friday
1503960366,2016-05-06 07:00:00,3,0.05,7,Friday
1503960366,2016-05-06 08:00:00,9,0.15,8,Friday
1503960366,2016-05-06 09:00:00,29,0.483333,9,Friday
1503960366,2016-05-06 10:00:00,20,0.333333,10,Friday
1503960366,2016-05-06 11:00:00,6,0.1,11,Friday
1503960366,2016-05-06 12:00:00,13,0.216667,12,Friday
1503960366,2016-05-06 13:00:00,10,0.166667,13,Friday
1503960366,2016-05-06 14:00:00,15,0.25,14,Friday
1503960366,2016-05-06 15:00:00,27,0.45,15,Friday
1503960366,2016-05-06 16:00:00,17,0.283333,16,Friday
1503960366,2016-05-06 17:00:00,13,0.216667,17,Friday
1503960366,2016-05-06 18:00:00,28,0.466667,18,Friday
1503960366,2016-05-06 19:00:00,55,0.916667,19,Friday
1503960366,2016-05-06 20:00:00,16,0.266667,20,Friday
1503960366,2016-05-06 21:00:00,20,0.333333,21,Friday
1503960366,2016-05-06 22:00:00,19,0.316667,22,Friday
1503960366,2016-05-06 23:00:00,52,0.866667,23,Friday
1503960366,2016-05-07 00:00:00,9,0.15,0,Saturday
1503960366,2016-05-07 02:00:00,2,0.033333,2,Saturday
1503960366,2016-05-07 08:00:00,9,0.15,8,Saturday
1503960366,2016-05-07 09:00:00,7,0.116667,9,Saturday
1503960366,2016-05-07 10:00:00,46,0.766667,10,Saturday
1503960366,2016-05-07 11:00:00,59,0.983333,11,Saturday
1503960366,2016-05-07 12:00:00,6,0.1,12,Saturday
1503960366,2016-05-07 13:00:00,2,0.033333,13,Saturday
1503960366,2016-05-07 14:00:00,9,0.15,14,Saturday
1503960366,2016-05-07 15:00:00,4,0.066667,15,Saturday
1503960366,2016-05-07 16:00:00,10,0.166667,16,Saturday
1503960366,2016-05-07 17:00:00,6,0.1,17,Saturday
1503960366,2016-05-07 18:00:00,13,0.216667,18,Saturday
1503960366,2016-05-07 19:00:00,21,0.35,19,Saturday
1503960366,2016-05-07 20:00:00,3,0.05,20,Saturday
1503960366,2016-05-07 21:00:00,61,1.016667,21,Saturday
1503960366,2016-05-07 22:00:00,108,1.8,22,Saturday
1503960366,2016-05-07 23:00:00,3,0.05,23,Saturday
1503960366,2016-05-08 00:00:00,8,0.133333,0,Sunday
1503960366,2016-05-08 04:00:00,1,0.016667,4,Sunday
1503960366,2016-05-08 06:00:00,1,0.016667,6,Sunday
1503960366,2016-05-08 12:00:00,22,0.366667,12,Sunday
1503960366,2016-05-08 13:00:00,8,0.133333,13,Sunday
1503960366,2016-05-08 14:00:00,30,0.5,14,Sunday
1503960366,2016-05-08 15:00:00,10,0.166667,15,Sunday
1503960366,2016-05-08 16:00:00,5,0.083333,16,Sunday
1503960366,2016-05-08 17:00:00,14,0.233333,17,Sunday
1503960366,2016-05-08 18:00:00,115,1.916667,18,Sunday
1503960366,2016-05-08 19:00:00,36,0.6,19,Sunday
1503960366,2016-05-08 20:00:00,28,0.466667,20,Sunday
1503960366,2016-05-08 21:00:00,33,0.55,21,Sunday
1503960366,2016-05-08 22:00:00,29,0.483333,22,Sunday
1503960366,2016-05-08 23:00:00,11,0.183333,23,Sunday
1503960366,2016-05-09 00:00:00,9,0.15,0,Monday
1503960366,2016-05-09 05:00:00,1,0.016667,5,Monday
1503960366,2016-05-09 06:00:00,22,0.366667,6,Monday
1503960366,2016-05-09 07:00:00,6,0.1,7,Monday
1503960366,2016-05-09 08:00:00,3,0.05,8,Monday
1503960366,2016-05-09 09:00:00,3,0.05,9,Monday
1503960366,2016-05-09 10:00:00,10,0.166667,10,Monday
1503960366,2016-05-09 11:00:00,6,0.1,11,Monday
1503960366,2016-05-09 12:00:00,12,0.2,12,Monday
1503960366,2016-05-09 13:00:00,1,0.016667,13,Monday
1503960366,2016-05-09 15:00:00,1,0.016667,15,Monday
1503960366,2016-05-09 16:00:00,75,1.25,16,Monday
1503960366,2016-05-09 17:00:00,37,0.616667,17,Monday
1503960366,2016-05-09 18:00:00,25,0.416667,18,Monday
1503960366,2016-05-09 19:00:00,39,0.65,19,Monday
1503960366,2016-05-09 20:00:00,43,0.716667,20,Monday
1503960366,2016-05-09 21:00:00,73,1.216667,21,Monday
1503960366,2016-05-10 01:00:00,6,0.1,1,Tuesday
1503960366,2016-05-10 07:00:00,4,0.066667,7,Tuesday
1503960366,2016-05-10 08:00:00,11,0.183333,8,Tuesday
1503960366,2016-05-10 09:00:00,24,0.4,9,Tuesday
1503960366,2016-05-10 10:00:00,16,0.266667,10,Tuesday
1503960366,2016-05-10 11:00:00,35,0.583333,11,Tuesday
1503960366,2016-05-10 12:00:00,6,0.1,12,Tuesday
1503960366,2016-05-10 13:00:00,14,0.233333,13,Tuesday
1503960366,2016-05-10 14:00:00,8,0.133333,14,Tuesday
1503960366,2016-05-10 15:00:00,36,0.6,15,Tuesday
1503960366,2016-05-10 16:00:00,22,0.366667,16,Tuesday
1503960366,2016-05-10 17:00:00,17,0.283333,17,Tuesday
1503960366,2016-05-10 18:00:00,69,1.15,18,Tuesday
1503960366,2016-05-10 19:00:00,51,0.85,19,Tuesday
1503960366,2016-05-10 20:00:00,73,1.216667,20,Tuesday
1503960366,2016-05-10 21:00:00,19,0.316667,21,Tuesday
1503960366,2016-05-10 23:00:00,3,0.05,23,Tuesday
1503960366,2016-05-11 00:00:00,14,0.233333,0,Wednesday
1503960366,2016-05-11 01:00:00,4,0.066667,1,Wednesday
1503960366,2016-05-11 02:00:00,4,0.066667,2,Wednesday
1503960366,2016-05-11 03:00:00,1,0.016667,3,Wednesday
1503960366,2016-05-11 07:00:00,5,0.083333,7,Wednesday
1503960366,2016-05-11 08:00:00,21,0.35,8,Wednesday
1503960366,2016-05-11 09:00:00,32,0.533333,9,Wednesday
1503960366,2016-05-11 10:00:00,19,0.316667,10,Wednesday
1503960366,2016-05-11 11:00:00,15,0.25,11,Wednesday
1503960366,2016-05-11 12:00:00,6,0.1,12,Wednesday
1503960366,2016-05-11 13:00:00,23,0.383333,13,Wednesday
1503960366,2016-05-11 14:00:00,52,0.866667,14,Wednesday
1503960366,2016-05-11 15:00:00,9,0.15,15,Wednesday
1503960366,2016-05-11 16:00:00,7,0.116667,16,Wednesday
1503960366,2016-05-11 17:00:00,7,0.116667,17,Wednesday
1503960366,2016-05-11 18:00:00,102,1.7,18,Wednesday
1503960366,2016-05-11 19:00:00,30,0.5,19,Wednesday
1503960366,2016-05-11 20:00:00,42,0.7,20,Wednesday
1624580081,2016-04-12 00:00:00,4,0.066667,0,Tuesday
1624580081,2016-04-12 01:00:00,1,0.016667,1,Tuesday
1624580081,2016-04-12 03:00:00,1,0.016667,3,Tuesday
1624580081,2016-04-12 08:00:00,1,0.016667,8,Tuesday
1624580081,2016-04-12 09:00:00,18,0.3,9,Tuesday
1624580081,2016-04-12 10:00:00,60,1.0,10,Tuesday
1624580081,2016-04-12 11:00:00,4,0.066667,11,Tuesday
1624580081,2016-04-12 12:00:00,5,0.083333,12,Tuesday
1624580081,2016-04-12 13:00:00,2,0.033333,13,Tuesday
1624580081,2016-04-12 14:00:00,3,0.05,14,Tuesday
1624580081,2016-04-12 15:00:00,2,0.033333,15,Tuesday
1624580081,2016-04-12 16:00:00,2,0.033333,16,Tuesday
1624580081,2016-04-12 17:00:00,6,0.1,17,Tuesday
1624580081,2016-04-12 18:00:00,7,0.116667,18,Tuesday
1624580081,2016-04-12 19:00:00,12,0.2,19,Tuesday
1624580081,2016-04-12 20:00:00,6,0.1,20,Tuesday
1624580081,2016-04-12 23:00:00,12,0.2,23,Tuesday
1624580081,2016-04-13 00:00:00,6,0.1,0,Wednesday
1624580081,2016-04-13 01:00:00,1,0.016667,1,Wednesday
1624580081,2016-04-13 08:00:00,1,0.016667,8,Wednesday
1624580081,2016-04-13 09:00:00,29,0.483333,9,Wednesday
1624580081,2016-04-13 10:00:00,45,0.75,10,Wednesday
1624580081,2016-04-13 11:00:00,12,0.2,11,Wednesday
1624580081,2016-04-13 12:00:00,6,0.1,12,Wednesday
1624580081,2016-04-13 14:00:00,4,0.066667,14,Wednesday
1624580081,2016-04-13 16:00:00,5,0.083333,16,Wednesday
1624580081,2016-04-13 17:00:00,5,0.083333,17,Wednesday
1624580081,2016-04-13 18:00:00,17,0.283333,18,Wednesday
1624580081,2016-04-13 19:00:00,1,0.016667,19,Wednesday
1624580081,2016-04-13 20:00:00,3,0.05,20,Wednesday
1624580081,2016-04-13 21:00:00,11,0.183333,21,Wednesday
1624580081,2016-04-13 23:00:00,2,0.033333,23,Wednesday
1624580081,2016-04-14 00:00:00,1,0.016667,0,Thursday
1624580081,2016-04-14 02:00:00,1,0.016667,2,Thursday
1624580081,2016-04-14 07:00:00,1,0.016667,7,Thursday
1624580081,2016-04-14 08:00:00,31,0.516667,8,Thursday
1624580081,2016-04-14 09:00:00,45,0.75,9,Thursday
1624580081,2016-04-14 10:00:00,7,0.116667,10,Thursday
1624580081,2016-04-14 11:00:00,18,0.3,11,Thursday
1624580081,2016-04-14 12:00:00,2,0.033333,12,Thursday
1624580081,2016-04-14 14:00:00,3,0.05,14,Thursday
1624580081,2016-04-14 15:00:00,3,0.05,15,Thursday
1624580081,2016-04-14 16:00:00,14,0.233333,16,Thursday
1624580081,2016-04-14 17:00:00,34,0.566667,17,Thursday
1624580081,2016-04-14 18:00:00,19,0.316667,18,Thursday
1624580081,2016-04-14 19:00:00,24,0.4,19,Thursday
1624580081,2016-04-14 20:00:00,6,0.1,20,Thursday
1624580081,2016-04-14 21:00:00,15,0.25,21,Thursday
1624580081,2016-04-14 23:00:00,12,0.2,23,Thursday
1624580081,2016-04-15 00:00:00,12,0.2,0,Friday
1624580081,2016-04-15 01:00:00,2,0.033333,1,Friday
1624580081,2016-04-15 06:00:00,1,0.016667,6,Friday
1624580081,2016-04-15 07:00:00,1,0.016667,7,Friday
1624580081,2016-04-15 11:00:00,25,0.416667,11,Friday
1624580081,2016-04-15 17:00:00,1,0.016667,17,Friday
1624580081,2016-04-15 18:00:00,3,0.05,18,Friday
1624580081,2016-04-15 19:00:00,25,0.416667,19,Friday
1624580081,2016-04-15 21:00:00,3,0.05,21,Friday
1624580081,2016-04-15 22:00:00,15,0.25,22,Friday
1624580081,2016-04-15 23:00:00,8,0.133333,23,Friday
1624580081,2016-04-16 00:00:00,18,0.3,0,Saturday
1624580081,2016-04-16 02:00:00,5,0.083333,2,Saturday
1624580081,2016-04-16 10:00:00,11,0.183333,10,Saturday
1624580081,2016-04-16 11:00:00,6,0.1,11,Saturday
1624580081,2016-04-16 12:00:00,5,0.083333,12,Saturday
1624580081,2016-04-16 14:00:00,10,0.166667,14,Saturday
1624580081,2016-04-16 15:00:00,5,0.083333,15,Saturday
1624580081,2016-04-16 17:00:00,4,0.066667,17,Saturday
1624580081,2016-04-16 18:00:00,2,0.033333,18,Saturday
1624580081,2016-04-16 19:00:00,27,0.45,19,Saturday
1624580081,2016-04-16 20:00:00,4,0.066667,20,Saturday
1624580081,2016-04-16 21:00:00,31,0.516667,21,Saturday
1624580081,2016-04-16 22:00:00,44,0.733333,22,Saturday
1624580081,2016-04-16 23:00:00,4,0.066667,23,Saturday
1624580081,2016-04-17 00:00:00,5,0.083333,0,Sunday
1624580081,2016-04-17 01:00:00,1,0.016667,1,Sunday
1624580081,2016-04-17 02:00:00,2,0.033333,2,Sunday
1624580081,2016-04-17 05:00:00,1,0.016667,5,Sunday
1624580081,2016-04-17 09:00:00,2,0.033333,9,Sunday
1624580081,2016-04-17 10:00:00,4,0.066667,10,Sunday
1624580081,2016-04-17 11:00:00,2,0.033333,11,Sunday
1624580081,2016-04-17 12:00:00,19,0.316667,12,Sunday
1624580081,2016-04-17 13:00:00,44,0.733333,13,Sunday
1624580081,2016-04-17 14:00:00,18,0.3,14,Sunday
1624580081,2016-04-17 15:00:00,4,0.066667,15,Sunday
1624580081,2016-04-17 17:00:00,50,0.833333,17,Sunday
1624580081,2016-04-17 18:00:00,10,0.166667,18,Sunday
1624580081,2016-04-17 19:00:00,18,0.3,19,Sunday
1624580081,2016-04-17 20:00:00,19,0.316667,20,Sunday
1624580081,2016-04-17 21:00:00,7,0.116667,21,Sunday
1624580081,2016-04-17 22:00:00,6,0.1,22,Sunday
1624580081,2016-04-17 23:00:00,4,0.066667,23,Sunday
1624580081,2016-04-18 00:00:00,3,0.05,0,Monday
1624580081,2016-04-18 01:00:00,4,0.066667,1,Monday
1624580081,2016-04-18 02:00:00,1,0.016667,2,Monday
1624580081,2016-04-18 07:00:00,9,0.15,7,Monday
1624580081,2016-04-18 08:00:00,49,0.816667,8,Monday
1624580081,2016-04-18 09:00:00,5,0.083333,9,Monday
1624580081,2016-04-18 10:00:00,18,0.3,10,Monday
1624580081,2016-04-18 11:00:00,13,0.216667,11,Monday
1624580081,2016-04-18 12:00:00,1,0.016667,12,Monday
1624580081,2016-04-18 15:00:00,28,0.466667,15,Monday
1624580081,2016-04-18 16:00:00,70,1.166667,16,Monday
1624580081,2016-04-18 17:00:00,7,0.116667,17,Monday
1624580081,2016-04-18 18:00:00,11,0.183333,18,Monday
1624580081,2016-04-18 19:00:00,9,0.15,19,Monday
1624580081,2016-04-18 20:00:00,10,0.166667,20,Monday
1624580081,2016-04-18 21:00:00,12,0.2,21,Monday
1624580081,2016-04-18 22:00:00,9,0.15,22,Monday
1624580081,2016-04-18 23:00:00,8,0.133333,23,Monday
1624580081,2016-04-19 00:00:00,2,0.033333,0,Tuesday
1624580081,2016-04-19 05:00:00,7,0.116667,5,Tuesday
1624580081,2016-04-19 06:00:00,16,0.266667,6,Tuesday
1624580081,2016-04-19 07:00:00,3,0.05,7,Tuesday
1624580081,2016-04-19 08:00:00,12,0.2,8,Tuesday
1624580081,2016-04-19 09:00:00,1,0.016667,9,Tuesday
1624580081,2016-04-19 11:00:00,10,0.166667,11,Tuesday
1624580081,2016-04-19 12:00:00,30,0.5,12,Tuesday
1624580081,2016-04-19 13:00:00,9,0.15,13,Tuesday
1624580081,2016-04-19 14:00:00,15,0.25,14,Tuesday
1624580081,2016-04-19 16:00:00,2,0.033333,16,Tuesday
1624580081,2016-04-19 17:00:00,1,0.016667,17,Tuesday
1624580081,2016-04-19 18:00:00,14,0.233333,18,Tuesday
1624580081,2016-04-19 19:00:00,3,0.05,19,Tuesday
1624580081,2016-04-19 20:00:00,4,0.066667,20,Tuesday
1624580081,2016-04-19 21:00:00,4,0.066667,21,Tuesday
1624580081,2016-04-19 22:00:00,7,0.116667,22,Tuesday
1624580081,2016-04-19 23:00:00,1,0.016667,23,Tuesday
1624580081,2016-04-20 00:00:00,7,0.116667,0,Wednesday
1624580081,2016-04-20 08:00:00,1,0.016667,8,Wednesday
1624580081,2016-04-20 09:00:00,44,0.733333,9,Wednesday
1624580081,2016-04-20 10:00:00,7,0.116667,10,Wednesday
1624580081,2016-04-20 11:00:00,6,0.1,11,Wednesday
1624580081,2016-04-20 12:00:00,14,0.233333,12,Wednesday
1624580081,2016-04-20 13:00:00,3,0.05,13,Wednesday
1624580081,2016-04-20 14:00:00,3,0.05,14,Wednesday
1624580081,2016-04-20 15:00:00,6,0.1,15,Wednesday
1624580081,2016-04-20 16:00:00,12,0.2,16,Wednesday
1624580081,2016-04-20 17:00:00,9,0.15,17,Wednesday
1624580081,2016-04-20 18:00:00,17,0.283333,18,Wednesday
1624580081,2016-04-20 19:00:00,3,0.05,19,Wednesday
1624580081,2016-04-20 20:00:00,1,0.016667,20,Wednesday
1624580081,2016-04-20 21:00:00,3,0.05,21,Wednesday
1624580081,2016-04-20 22:00:00,10,0.166667,22,Wednesday
1624580081,2016-04-20 23:00:00,5,0.083333,23,Wednesday
1624580081,2016-04-21 00:00:00,1,0.016667,0,Thursday
1624580081,2016-04-21 02:00:00,2,0.033333,2,Thursday
1624580081,2016-04-21 03:00:00,2,0.033333,3,Thursday
1624580081,2016-04-21 06:00:00,1,0.016667,6,Thursday
1624580081,2016-04-21 08:00:00,1,0.016667,8,Thursday
1624580081,2016-04-21 09:00:00,6,0.1,9,Thursday
1624580081,2016-04-21 10:00:00,8,0.133333,10,Thursday
1624580081,2016-04-21 11:00:00,15,0.25,11,Thursday
1624580081,2016-04-21 12:00:00,1,0.016667,12,Thursday
1624580081,2016-04-21 14:00:00,11,0.183333,14,Thursday
1624580081,2016-04-21 15:00:00,3,0.05,15,Thursday
1624580081,2016-04-21 16:00:00,3,0.05,16,Thursday
1624580081,2016-04-21 17:00:00,8,0.133333,17,Thursday
1624580081,2016-04-21 18:00:00,35,0.583333,18,Thursday
1624580081,2016-04-21 19:00:00,56,0.933333,19,Thursday
1624580081,2016-04-21 20:00:00,7,0.116667,20,Thursday
1624580081,2016-04-21 21:00:00,12,0.2,21,Thursday
1624580081,2016-04-21 22:00:00,12,0.2,22,Thursday
1624580081,2016-04-21 23:00:00,2,0.033333,23,Thursday
1624580081,2016-04-22 00:00:00,1,0.016667,0,Friday
1624580081,2016-04-22 03:00:00,2,0.033333,3,Friday
1624580081,2016-04-22 07:00:00,16,0.266667,7,Friday
1624580081,2016-04-22 08:00:00,2,0.033333,8,Friday
1624580081,2016-04-22 09:00:00,2,0.033333,9,Friday
1624580081,2016-04-22 10:00:00,10,0.166667,10,Friday
1624580081,2016-04-22 11:00:00,12,0.2,11,Friday
1624580081,2016-04-22 12:00:00,4,0.066667,12,Friday
1624580081,2016-04-22 13:00:00,6,0.1,13,Friday
1624580081,2016-04-22 14:00:00,1,0.016667,14,Friday
1624580081,2016-04-22 15:00:00,3,0.05,15,Friday
1624580081,2016-04-22 16:00:00,4,0.066667,16,Friday
1624580081,2016-04-22 17:00:00,5,0.083333,17,Friday
1624580081,2016-04-22 18:00:00,1,0.016667,18,Friday
1624580081,2016-04-22 19:00:00,32,0.533333,19,Friday
1624580081,2016-04-22 20:00:00,31,0.516667,20,Friday
1624580081,2016-04-22 21:00:00,20,0.333333,21,Friday
1624580081,2016-04-22 22:00:00,28,0.466667,22,Friday
1624580081,2016-04-22 23:00:00,19,0.316667,23,Friday
1624580081,2016-04-23 00:00:00,9,0.15,0,Saturday
1624580081,2016-04-23 01:00:00,4,0.066667,1,Saturday
1624580081,2016-04-23 08:00:00,1,0.016667,8,Saturday
1624580081,2016-04-23 09:00:00,9,0.15,9,Saturday
1624580081,2016-04-23 10:00:00,17,0.283333,10,Saturday
1624580081,2016-04-23 12:00:00,4,0.066667,12,Saturday
1624580081,2016-04-23 13:00:00,1,0.016667,13,Saturday
1624580081,2016-04-23 14:00:00,8,0.133333,14,Saturday
1624580081,2016-04-23 15:00:00,2,0.033333,15,Saturday
1624580081,2016-04-23 16:00:00,17,0.283333,16,Saturday
1624580081,2016-04-23 17:00:00,2,0.033333,17,Saturday
1624580081,2016-04-23 18:00:00,7,0.116667,18,Saturday
1624580081,2016-04-23 19:00:00,29,0.483333,19,Saturday
1624580081,2016-04-23 20:00:00,51,0.85,20,Saturday
1624580081,2016-04-23 21:00:00,41,0.683333,21,Saturday
1624580081,2016-04-23 22:00:00,23,0.383333,22,Saturday
1624580081,2016-04-23 23:00:00,2,0.033333,23,Saturday
1624580081,2016-04-24 00:00:00,9,0.15,0,Sunday
1624580081,2016-04-24 01:00:00,7,0.116667,1,Sunday
1624580081,2016-04-24 05:00:00,1,0.016667,5,Sunday
1624580081,2016-04-24 06:00:00,2,0.033333,6,Sunday
1624580081,2016-04-24 08:00:00,3,0.05,8,Sunday
1624580081,2016-04-24 09:00:00,7,0.116667,9,Sunday
1624580081,2016-04-24 10:00:00,27,0.45,10,Sunday
1624580081,2016-04-24 11:00:00,15,0.25,11,Sunday
1624580081,2016-04-24 12:00:00,38,0.633333,12,Sunday
1624580081,2016-04-24 13:00:00,38,0.633333,13,Sunday
1624580081,2016-04-24 14:00:00,12,0.2,14,Sunday
1624580081,2016-04-24 16:00:00,3,0.05,16,Sunday
1624580081,2016-04-24 17:00:00,8,0.133333,17,Sunday
1624580081,2016-04-24 18:00:00,56,0.933333,18,Sunday
1624580081,2016-04-24 19:00:00,23,0.383333,19,Sunday
1624580081,2016-04-24 20:00:00,14,0.233333,20,Sunday
1624580081,2016-04-24 21:00:00,2,0.033333,21,Sunday
1624580081,2016-04-24 22:00:00,4,0.066667,22,Sunday
1624580081,2016-04-25 01:00:00,3,0.05,1,Monday
1624580081,2016-04-25 08:00:00,10,0.166667,8,Monday
1624580081,2016-04-25 09:00:00,9,0.15,9,Monday
1624580081,2016-04-25 10:00:00,36,0.6,10,Monday
1624580081,2016-04-25 11:00:00,32,0.533333,11,Monday
1624580081,2016-04-25 12:00:00,17,0.283333,12,Monday
1624580081,2016-04-25 13:00:00,9,0.15,13,Monday
1624580081,2016-04-25 14:00:00,3,0.05,14,Monday
1624580081,2016-04-25 15:00:00,3,0.05,15,Monday
1624580081,2016-04-25 16:00:00,7,0.116667,16,Monday
1624580081,2016-04-25 17:00:00,25,0.416667,17,Monday
1624580081,2016-04-25 18:00:00,15,0.25,18,Monday
1624580081,2016-04-25 19:00:00,13,0.216667,19,Monday
1624580081,2016-04-25 20:00:00,1,0.016667,20,Monday
1624580081,2016-04-25 21:00:00,2,0.033333,21,Monday
1624580081,2016-04-25 22:00:00,8,0.133333,22,Monday
1624580081,2016-04-25 23:00:00,9,0.15,23,Monday
1624580081,2016-04-26 00:00:00,4,0.066667,0,Tuesday
1624580081,2016-04-26 01:00:00,1,0.016667,1,Tuesday
1624580081,2016-04-26 06:00:00,1,0.016667,6,Tuesday
1624580081,2016-04-26 08:00:00,1,0.016667,8,Tuesday
1624580081,2016-04-26 09:00:00,19,0.316667,9,Tuesday
1624580081,2016-04-26 10:00:00,15,0.25,10,Tuesday
1624580081,2016-04-26 11:00:00,8,0.133333,11,Tuesday
1624580081,2016-04-26 12:00:00,8,0.133333,12,Tuesday
1624580081,2016-04-26 13:00:00,9,0.15,13,Tuesday
1624580081,2016-04-26 14:00:00,18,0.3,14,Tuesday
1624580081,2016-04-26 15:00:00,1,0.016667,15,Tuesday
1624580081,2016-04-26 16:00:00,4,0.066667,16,Tuesday
1624580081,2016-04-26 17:00:00,13,0.216667,17,Tuesday
1624580081,2016-04-26 18:00:00,11,0.183333,18,Tuesday
1624580081,2016-04-26 19:00:00,14,0.233333,19,Tuesday
1624580081,2016-04-26 20:00:00,4,0.066667,20,Tuesday
1624580081,2016-04-26 21:00:00,6,0.1,21,Tuesday
1624580081,2016-04-26 22:00:00,3,0.05,22,Tuesday
1624580081,2016-04-27 00:00:00,2,0.033333,0,Wednesday
1624580081,2016-04-27 06:00:00,1,0.016667,6,Wednesday
1624580081,2016-04-27 09:00:00,6,0.1,9,Wednesday
1624580081,2016-04-27 10:00:00,2,0.033333,10,Wednesday
1624580081,2016-04-27 11:00:00,25,0.416667,11,Wednesday
1624580081,2016-04-27 12:00:00,13,0.216667,12,Wednesday
1624580081,2016-04-27 13:00:00,32,0.533333,13,Wednesday
1624580081,2016-04-27 14:00:00,112,1.866667,14,Wednesday
1624580081,2016-04-27 15:00:00,5,0.083333,15,Wednesday
1624580081,2016-04-27 16:00:00,10,0.166667,16,Wednesday
1624580081,2016-04-27 17:00:00,7,0.116667,17,Wednesday
1624580081,2016-04-27 18:00:00,6,0.1,18,Wednesday
1624580081,2016-04-27 19:00:00,12,0.2,19,Wednesday
1624580081,2016-04-27 20:00:00,4,0.066667,20,Wednesday
1624580081,2016-04-27 21:00:00,16,0.266667,21,Wednesday
1624580081,2016-04-27 22:00:00,11,0.183333,22,Wednesday
1624580081,2016-04-27 23:00:00,13,0.216667,23,Wednesday
1624580081,2016-04-28 00:00:00,4,0.066667,0,Thursday
1624580081,2016-04-28 08:00:00,9,0.15,8,Thursday
1624580081,2016-04-28 09:00:00,4,0.066667,9,Thursday
1624580081,2016-04-28 10:00:00,12,0.2,10,Thursday
1624580081,2016-04-28 11:00:00,9,0.15,11,Thursday
1624580081,2016-04-28 14:00:00,8,0.133333,14,Thursday
1624580081,2016-04-28 16:00:00,25,0.416667,16,Thursday
1624580081,2016-04-28 17:00:00,23,0.383333,17,Thursday
1624580081,2016-04-28 20:00:00,14,0.233333,20,Thursday
1624580081,2016-04-28 21:00:00,6,0.1,21,Thursday
1624580081,2016-04-28 22:00:00,10,0.166667,22,Thursday
1624580081,2016-04-28 23:00:00,1,0.016667,23,Thursday
1624580081,2016-04-29 00:00:00,4,0.066667,0,Friday
1624580081,2016-04-29 01:00:00,1,0.016667,1,Friday
1624580081,2016-04-29 07:00:00,5,0.083333,7,Friday
1624580081,2016-04-29 08:00:00,1,0.016667,8,Friday
1624580081,2016-04-29 10:00:00,1,0.016667,10,Friday
1624580081,2016-04-29 12:00:00,17,0.283333,12,Friday
1624580081,2016-04-29 13:00:00,7,0.116667,13,Friday
1624580081,2016-04-29 14:00:00,4,0.066667,14,Friday
1624580081,2016-04-29 15:00:00,2,0.033333,15,Friday
1624580081,2016-04-29 16:00:00,24,0.4,16,Friday
1624580081,2016-04-29 17:00:00,24,0.4,17,Friday
1624580081,2016-04-29 18:00:00,18,0.3,18,Friday
1624580081,2016-04-29 19:00:00,24,0.4,19,Friday
1624580081,2016-04-29 20:00:00,10,0.166667,20,Friday
1624580081,2016-04-29 21:00:00,2,0.033333,21,Friday
1624580081,2016-04-29 22:00:00,6,0.1,22,Friday
1624580081,2016-04-30 00:00:00,14,0.233333,0,Saturday
1624580081,2016-04-30 02:00:00,1,0.016667,2,Saturday
1624580081,2016-04-30 06:00:00,2,0.033333,6,Saturday
1624580081,2016-04-30 08:00:00,2,0.033333,8,Saturday
1624580081,2016-04-30 09:00:00,1,0.016667,9,Saturday
1624580081,2016-04-30 10:00:00,8,0.133333,10,Saturday
1624580081,2016-04-30 11:00:00,22,0.366667,11,Saturday
1624580081,2016-04-30 12:00:00,10,0.166667,12,Saturday
1624580081,2016-04-30 13:00:00,87,1.45,13,Saturday
1624580081,2016-04-30 14:00:00,19,0.316667,14,Saturday
1624580081,2016-04-30 15:00:00,22,0.366667,15,Saturday
1624580081,2016-04-30 16:00:00,3,0.05,16,Saturday
1624580081,2016-04-30 17:00:00,2,0.033333,17,Saturday
